"address","mtgroup","lat","long","mtlocation","wheelchair","mtday","mtstart","mtend","mttype","mtspin","mtzone"
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Tuesday","6:00 AM","7:00 AM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Monday","6:00 AM","7:00 AM","C","Daily Reflections",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Friday","6:00 AM","7:00 AM","BB","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Thursday","6:00 AM","7:00 AM","S","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Wednesday","6:00 AM","7:00 AM","C","As Bill Sees It",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Tuesday","7:15 AM","8:15 AM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Monday","7:15 AM","8:15 AM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Friday","7:15 AM","8:15 AM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Thursday","7:15 AM","8:15 AM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Wednesday","7:15 AM","8:15 AM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Saturday","8:00 AM","9:00 AM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Sunday","8:00 AM","9:00 AM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Wednesday","8:30 AM","9:30 AM","T","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Tuesday","8:30 AM","9:30 AM","C","Promises",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Monday","8:30 AM","9:30 AM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Friday","8:30 AM","9:30 AM","S","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Thursday","8:30 AM","9:30 AM","BB","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Thursday","10:00 AM","11:00 AM","T","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Wednesday","10:00 AM","11:00 AM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Tuesday","10:00 AM","11:00 AM","S","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Monday","10:00 AM","11:00 AM","B","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Saturday","10:00 AM","11:00 AM","C","Children Welcome",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Sunday","10:00 AM","11:00 AM","S","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Friday","10:00 AM","11:00 AM","BB","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Thursday","12:30 PM","1:30 PM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Wednesday","12:30 PM","1:30 PM","S","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Tuesday","12:30 PM","1:30 PM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Monday","12:30 PM","1:30 PM","B","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Saturday","12:30 PM","1:30 PM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Sunday","12:30 PM","1:30 PM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Friday","12:30 PM","1:30 PM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Saturday","2:00 PM","3:00 PM","C","Women",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Sunday","2:00 PM","3:00 PM","C","Men",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Friday","4:00 PM","5:00 PM","S","First Step Workshop",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Thursday","4:00 PM","5:00 PM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Wednesday","4:00 PM","5:00 PM","B","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Tuesday","4:00 PM","5:00 PM","BB","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Monday","4:00 PM","5:00 PM","B","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Saturday","4:00 PM","5:00 PM","S","Steps 1-2-3",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Sunday","4:00 PM","5:00 PM","C","As Bill Sees It",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Friday","6:15 PM","7:15 PM","C","Children Welcome",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Thursday","6:15 PM","7:15 PM","O","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Wednesday","6:15 PM","7:15 PM","B","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Tuesday","6:15 PM","7:15 PM","S","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Monday","6:15 PM","7:15 PM","T","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Saturday","6:15 PM","7:15 PM","B","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Sunday","6:15 PM","7:15 PM","OD","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Sunday","8:00 PM","9:00 PM","C","Promises",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Friday","8:00 PM","9:00 PM","B","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Wednesday","8:00 PM","9:00 PM","BB","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Tuesday","8:00 PM","9:00 PM","C","Sponsorship Workshop",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Saturday","8:00 PM","9:00 PM","O","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Saturday","10:00 PM","11:00 PM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Sunday","10:00 PM","11:00 PM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Friday","10:00 PM","11:00 PM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Thursday","10:00 PM","11:00 PM","S","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Tuesday","10:00 PM","11:00 PM","C","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Monday","10:00 PM","11:00 PM","B","null",7
"413 E 79TH STATE ROAD NY ST New York NY ","SEVENTY NINTH STREET WORKSHOP","40.7721222","-73.9517608","St. Monica''s Church",false,"Wednesday","10:00 PM","11:00 PM","C","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","SOBER WOMEN","40.7694194","-73.9555151","Jan Hus Church",false,"Saturday","9:15 AM","10:15 AM","C","Women",7
"310 E 67TH STATE ROAD NY ST New York NY ","STEP BY STEP","40.7651821","-73.9599207","New York Blood Center",true,"Saturday","10:00 AM","11:00 AM","S","null",7
"331 E 70TH STATE ROAD NY ST New York NY ","SUNDAY ON 70TH","40.766948","-73.9577722","Lenox Hill Neighborhood House",false,"Sunday","10:00 AM","11:00 AM","B","null",7
"411 E 68TH STATE ROAD NY ST New York NY ","SUTTON","40.7651081","-73.957215","Church of St. Catherine of Siena",true,"Saturday","6:30 PM","7:30 PM","OD","null",7
"2 E 90TH STATE ROAD NY ST New York NY ","THREE TWELVES","40.7836928","-73.9578694","Church of the Heavenly Rest",false,"Tuesday","12:00 PM","1:00 PM","C","null",7
"2 E 90TH STATE ROAD NY ST New York NY ","THREE TWELVES","40.7836928","-73.9578694","Church of the Heavenly Rest",false,"Thursday","12:00 PM","1:00 PM","C","null",7
"341 E 87TH STATE ROAD NY ST New York NY ","TRINITY","40.7780211","-73.9497263","Holy Trinity Church",false,"Friday","7:00 PM","8:00 PM","S","null",7
"341 E 87TH STATE ROAD NY ST New York NY ","TRINITY","40.7780211","-73.9497263","Holy Trinity Church",false,"Tuesday","7:15 PM","8:15 PM","B","null",7
"341 E 87TH STATE ROAD NY ST New York NY ","TRINITY","40.7780211","-73.9497263","Holy Trinity Church",false,"Friday","8:30 PM","9:30 PM","B","null",7
"341 E 87TH STATE ROAD NY ST New York NY ","TRINITY","40.7780211","-73.9497263","Holy Trinity Church",false,"Tuesday","8:30 PM","9:30 PM","C","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","WE HUMANISTS","40.7694194","-73.9555151","Jan Hus Church",false,"Wednesday","6:15 PM","7:15 PM","C","Agnostic",7
"351 E 74TH STATE ROAD NY ST New York NY ","WEDNESDAY EAST ON THURSDAY","40.7694194","-73.9555151","Jan Hus Church",false,"Thursday","8:00 PM","9:00 PM","C","null",7
"351 E 74TH STATE ROAD NY ST New York NY ","YORKVILLE BUTTERFIELD","40.7694194","-73.9555151","Jan Hus Church",false,"Thursday","8:00 PM","9:00 PM","C","null",7
"109 W 129TH ST New York NY ","A CHANCE TO LIVE AGAIN","40.8106798","-73.944244","SRO Building",true,"Wednesday","6:00 PM","7:00 PM","BB","null",8
"109 W 129TH ST New York NY ","A CHANCE TO LIVE AGAIN","40.8106798","-73.944244","SRO Building",true,"Monday","7:00 PM","8:00 PM","B","null",8
"240 W 145TH ST New York NY ","AA IT WORKSII","40.8222189","-73.9408621","Union Baptist Church",true,"Wednesday","10:00 AM","11:00 AM","B","null",8
"240 W 145TH ST New York NY ","AA IT WORKSII","40.8222189","-73.9408621","Union Baptist Church",true,"Thursday","10:00 AM","11:00 AM","BB","null",8
"240 W 145TH ST New York NY ","AA IT WORKSII","40.8222189","-73.9408621","Union Baptist Church",true,"Friday","10:00 AM","11:00 AM","S","null",8
"240 W 145TH ST New York NY ","AA IT WORKSII","40.8222189","-73.9408621","Union Baptist Church",true,"Tuesday","10:00 AM","11:00 AM","OD","null",8
"469 W 142ND ST New York NY ","ATTITUDE ADJUSTMENT","40.8232166","-73.9484769","Our Lady of Lourdes Church",false,"Saturday","7:30 AM","8:30 AM","OD","null",8
"204 W 134TH ST New York NY ","CONVENT","40.8147959","-73.9448542","St. Phillip Church",false,"Saturday","11:30 AM","1:00 PM","OD","null",8
"2044 ADAM CLAYTON POWELL BLVD New York NY ","FELLOWSHIP AT NOON","40.8072583","-73.9499047","Spiritual Renewal Church",false,"Monday","12:15 PM","1:15 PM","B","null",8
"2044 ADAM CLAYTON POWELL BLVD New York NY ","FELLOWSHIP AT NOON","40.8072583","-73.9499047","Spiritual Renewal Church",false,"Wednesday","12:15 PM","1:15 PM","S","null",8
"2044 ADAM CLAYTON POWELL BLVD New York NY ","FELLOWSHIP AT NOON","40.8072583","-73.9499047","Spiritual Renewal Church",false,"Friday","12:15 PM","1:15 PM","OD","null",8
"469 W 142ND ST New York NY ","GRUPO TRASMITELO","40.8232166","-73.9484769",,false,"Thursday","8:00 PM","9:00 PM","B","null",8
"521 W 126TH ST New York NY ","HARLEM HUMANISTS","40.8148408","-73.9561515","St. Mary''s Episcopal",true,"Monday","12:00 PM","1:00 PM","O","Agnostic",8
"109 W 129TH ST New York NY ","K.I.S.S.","40.8106798","-73.944244","SRO Building Community Room",true,"Sunday","5:30 PM","6:30 PM","S","null",8
"109 W 129TH ST New York NY ","K.I.S.S.","40.8106798","-73.944244","SRO Building Community Room",true,"Sunday","7:00 PM","8:00 PM","B","null",8
"469 W 142ND ST New York NY ","LEARNING TO LIVE SOBER","40.8232166","-73.9484769","Our Lady of Lourdes",false,"Thursday","6:00 PM","7:00 PM","BB","null",8
"2044 SEVENTH AVE New York NY ","LIVING CLEAN AND SOBER ON 121st STREET","40.8071759186691","-73.9497519327616",,true,"Sunday","6:00 PM","7:30 PM","B","null",8
"127 W 127TH ST New York NY ","MEDITATION COMES TO HARLEM","40.8095378","-73.9453852","S.A.G.E.",true,"Monday","4:30 PM","5:30 PM","C","null",8
"310 W 139TH ST New York NY ","MID HARLEM","40.8192096","-73.9453784","Grace Congregational Baptist Church",false,"Monday","7:00 PM","8:00 PM","S","null",8
"310 W 139TH ST New York NY ","MID HARLEM","40.8192096","-73.9453784","Grace Congregational Baptist Church",false,"Friday","7:00 PM","8:00 PM","B","null",8
"310 W 139TH ST New York NY ","MID HARLEM","40.8192096","-73.9453784","Grace Congregational Baptist Church",false,"Friday","8:00 PM","9:00 PM","O","null",8
"409 W 141ST ST New York NY ","MONDAY NIGHT CHALLENGE","40.8215113","-73.9463991","St. James Church",false,"Monday","7:00 PM","8:00 PM","B","null",8
"91 CLAREMONT AVE New York NY ","PRIMARY PURPOSE","40.8119559","-73.9625116","Riverside Church",true,"Sunday","3:00 PM","4:00 PM","OD","null",8
"1727 AMSTERDAM AVE New York NY ","PROMISES TWO FOR ONE","40.8255289","-73.9471616","Upper Manhattan Mental Health Center",true,"Sunday","9:30 AM","10:30 AM","B","null",8
"1727 AMSTERDAM AVE New York NY ","PROMISES TWO FOR ONE","40.8255289","-73.9471616","Upper Manhattan Mental Health Center",true,"Sunday","11:00 AM","12:00 PM","C","null",8
"469 W 142ND ST New York NY ","REALITY CHECK","40.8232166","-73.9484769","Our Lady of Lourdes Church",false,"Saturday","5:00 PM","6:00 PM","OD","Men",8
"91 CLAREMONT AVE New York NY ","RIVERSIDE","40.8119559","-73.9625116","Riverside Church",true,"Monday","7:00 PM","8:00 PM","C","null",8
"219 W 132ND ST New York NY ","RIVERTON","40.8138548","-73.9459315","St. Aloysius School",false,"Saturday","3:00 PM","4:00 PM","B","null",8
"219 W 132ND ST New York NY ","RIVERTON","40.8138548","-73.9459315","St. Aloysius School",false,"Saturday","6:00 PM","7:00 PM","O","null",8
"219 W 132ND ST New York NY ","RIVERTON","40.8138548","-73.9459315","St. Aloysius School",false,"Tuesday","8:00 PM","9:00 PM","null","null",8
"211 W 129TH ST New York NY ","SALEM","40.8119105","-73.9471217","Salem United Methodist Church Community Center",true,"Wednesday","7:30 PM","8:30 PM","C","null",8
"425 W 144TH ST New York NY ","SOBER ADULT MEN","40.8238524","-73.9461167","Convent Baptist Church Education Building",true,"Wednesday","7:00 PM","8:00 PM","C","Men",8
"204 W 134TH ST New York NY ","ST. NICHOLAS","40.8147959","-73.9448542","St. Phillip''s Church",true,"Sunday","4:00 PM","5:00 PM","O","null",8
"204 W 134TH ST New York NY ","ST. NICHOLAS","40.8147959","-73.9448542","St. Phillip''s Church",true,"Thursday","7:00 PM","8:00 PM","B","null",8
"506 LENOX AVE New York NY ","STEPS 3 and 11","40.8143457","-73.9403066","Harlem Hospital King Pavilion",true,"Sunday","2:00 PM","3:00 PM","B","null",8
"1727 AMSTERDAM AVE New York NY ","SUGAR HILL","40.8255289","-73.9471616","Council Center for Problems of Living",true,"Friday","5:30 PM","6:30 PM","B","null",8
"1854 AMSTERDAM AVE New York NY ","TUESDAY BIG BOOK STUDY","40.8295902","-73.9446541",,false,"Tuesday","6:00 PM","7:00 PM","BB","null",8
"469 W 142ND ST New York NY ","UPTOWN BIG BOOK WORKSHOP","40.8232166","-73.9484769","Our Lady of Lourdes Church",false,"Saturday","9:30 AM","11:00 AM","BB","Big Book Workshop",8
"5866 W 135TH ST New York NY ","YOU MAY CARE AFTER","40.6639307188879","-73.9382749875207","Metropolitan AME Church",true,"Tuesday","6:30 PM","7:30 PM","S","null",8
"701 W 168TH ST New York NY ","A NEW WAY OF LIVING",40.8424566,-73.9424508,"Columbia Presbyterian Hospital",true,"Thursday","12:00 PM","1:00 PM","S","null",10
"701 W 168TH ST New York NY ","A NEW WAY OF LIVING",40.8424566,-73.9424508,"Columbia Presbyterian Hospital",true,"Friday","12:00 PM","1:00 PM","C","Living Sober",10
"701 W 168TH ST New York NY ","A NEW WAY OF LIVING",40.8424566,-73.9424508,"Columbia Presbyterian Hospital",true,"Monday","12:00 PM","1:00 PM","BB","null",10
"701 W 168TH ST New York NY ","A NEW WAY OF LIVING",40.8424566,-73.9424508,"Columbia Presbyterian Hospital",true,"Tuesday","12:00 PM","1:00 PM","B","null",10
"701 W 168TH ST New York NY ","A NEW WAY OF LIVING",40.8424566,-73.9424508,"Columbia Presbyterian Hospital",true,"Wednesday","12:00 PM","1:00 PM","C","null",10
"715 W 179TH ST New York NY ","BRIDGE TO SOBRIETY (:I)",40.8492702,-73.9382266,"Holy Rood Church",false,"Monday","10:00 AM","11:00 AM","OD","null",10
"715 W 179TH ST New York NY ","BRIDGE TO SOBRIETY (:I)",40.8492702,-73.9382266,"Holy Rood Church",false,"Tuesday","10:00 AM","11:00 AM","B","Living Sober",10
"715 W 179TH ST New York NY ","BRIDGE TO SOBRIETY (:I)",40.8492702,-73.9382266,"Holy Rood Church",false,"Wednesday","10:00 AM","11:00 AM","BB","null",10
"715 W 179TH ST New York NY ","BRIDGE TO SOBRIETY (:I)",40.8492702,-73.9382266,"Holy Rood Church",false,"Thursday","10:00 AM","11:00 AM","S","null",10
"715 W 179TH ST New York NY ","BRIDGE TO SOBRIETY (:I)",40.8492702,-73.9382266,"Holy Rood Church",false,"Friday","10:00 AM","11:00 AM","OD","null",10
"715 W 179TH ST New York NY ","BRIDGE TO SOBRIETY (:II)",40.8492702,-73.9382266,"Holy Rood Church",true,"Sunday","10:00 AM","11:00 AM","S","null",10
"431 W 204TH ST New York NY ","DYCKMAN",40.8620966104922,-73.9190004613749,"St. Jude''s School",false,"Sunday","12:00 PM","1:00 PM","O","null",10
"431 W 204TH ST New York NY ","DYCKMAN",40.8620966104922,-73.9190004613749,"St. Jude''s School",false,"Wednesday","7:00 PM","8:00 PM","S","null",10
"550 W 155TH ST New York NY ","FOUND A WAY",40.8321452,-73.9448547,"Church of the Intercession",false,"Saturday","12:30 PM","2:00 PM","C","Gay Men",10
"557 W 156TH ST New York NY ","GRUPO DESPERTAR",40.8333254,-73.9446563,"Casita Esperanza",true,"Wednesday","8:00 PM","10:00 PM","C","null",10
"557 W 156TH ST New York NY ","GRUPO DESPERTAR",40.8333254,-73.9446563,"Casita Esperanza",true,"Friday","8:00 PM","10:00 PM","OD","null",10
"35 THAYER ST New York NY ","GRUPO LA FLAMA PANAMERICANA",40.8626147,-73.9263819,,true,"Sunday","5:00 PM","7:00 PM","O","null",10
"35 THAYER ST New York NY ","GRUPO LA FLAMA PANAMERICANA",40.8626147,-73.9263819,,true,"Tuesday","8:00 PM","10:00 PM","O","null",10
"35 THAYER ST New York NY ","GRUPO LA FLAMA PANAMERICANA",40.8626147,-73.9263819,,true,"Thursday","8:00 PM","10:00 PM","O","null",10
"35 THAYER ST New York NY ","GRUPO LA FLAMA PANAMERICANA",40.8626147,-73.9263819,,true,"Saturday","8:00 PM","10:00 PM","O","null",10
"715 W 179TH ST New York NY ","GRUPO LIBERTAD",40.8492702,-73.9382266,"Episcopal Holy Rood Church",true,"Tuesday","7:30 PM","8:30 PM","BB","null",10
"715 W 179TH ST New York NY ","GRUPO LIBERTAD",40.8492702,-73.9382266,"Episcopal Holy Rood Church",true,"Thursday","7:30 PM","8:30 PM","BB","null",10
"715 W 179TH ST New York NY ","GRUPO LIBERTAD",40.8492702,-73.9382266,"Episcopal Holy Rood Church",true,"Thursday","9:30 PM","10:30 AM","C","null",10
"715 W 179TH ST New York NY ","GRUPO LIBERTAD",40.8492702,-73.9382266,"Episcopal Holy Rood Church",true,"Tuesday","9:30 PM","10:30 PM","C","null",10
"502 W 165TH ST New York NY ","GRUPO RECUPERACION",40.8378476619065,-73.9384773058967,"Church Santa Rosa de Lima",false,"Sunday","2:30 PM","3:30 PM","O","null",10
"502 W 165TH ST New York NY ","GRUPO RECUPERACION",40.8378476619065,-73.9384773058967,"Church Santa Rosa de Lima",false,"Tuesday","8:00 PM","9:00 PM","C","null",10
"502 W 165TH ST New York NY ","GRUPO RECUPERACION",40.8378476619065,-73.9384773058967,"Church Santa Rosa de Lima",false,"Thursday","8:00 PM","9:00 PM","O","null",10
"91 ARDEN ST New York NY ","GRUPO UN NUEVO AMANECER",40.8639073,-73.9282532,"Our Lady Queen of Martyrs",false,"Monday","8:00 PM","9:00 PM","C","null",10
"91 ARDEN ST New York NY ","GRUPO UN NUEVO AMANECER",40.8639073,-73.9282532,"Our Lady Queen of Martyrs",false,"Friday","8:00 PM","9:00 PM","OD","null",10
"20 CUMMING ST New York NY ","HAPPY DESTINY",40.8664723,-73.9264521,"Holy Trinity Episcopal Church",false,"Sunday","7:30 PM","8:30 PM","C","Gay, Lesbian and Bisexual",10
"20 CUMMING ST New York NY ","HAPPY DESTINY",40.8664723,-73.9264521,"Holy Trinity Episcopal Church",false,"Wednesday","7:30 PM","8:30 PM","B","Gay, Lesbian and Bisexual",10
"84 VERMILYEA AVE New York NY ","INWOOD FORT TRYON",40.86596,-73.9231447,"Mount Washington Presbyterian Church",false,"Saturday","11:00 AM","12:00 PM","B","null",10
"84 VERMILYEA AVE New York NY ","INWOOD FORT TRYON",40.86596,-73.9231447,"Mount Washington Presbyterian Church",false,"Saturday","11:00 AM","12:00 PM","C","null",10
"84 VERMILYEA AVE New York NY ","INWOOD FORT TRYON",40.86596,-73.9231447,"Mount Washington Presbyterian Church",false,"Tuesday","12:30 PM","1:30 PM","C","null",10
"620 ISHAM ST New York NY ","ISHAM PARK",40.8692449,-73.9206611,"Church of the Good Shepherd",false,"Monday","8:00 PM","9:00 PM","C","null",10
"2005 AMSTERDAM AVE New York NY ","PROGRESS NOT PERFECTION",40.8342553,-73.9407968,"COATHA Church on the Hill Senior Center",true,"Friday","7:30 PM","8:30 PM","OD","null",10
"178 BENNETT AVE New York NY ","THE MEN UPSTAIRS",40.8560069,-73.9342762,"Our Saviour''s Atonement Lutheran Church",false,"Monday","8:00 PM","9:00 PM","C","Men",10
"178 BENNETT AVE New York NY ","THE MISSING LINK",40.8560069,-73.9342762,"Our Saviour''s Atonement Church",false,"Friday","7:00 PM","8:00 PM","BB","null",10
"91 ARDEN ST New York NY ","UPPER MANHATTAN",40.8639073,-73.9282532,"Our Lady Queen of Martyrs",false,"Thursday","7:30 PM","8:30 PM","OD","null",10
"20 CUMMINGS ST New York NY ","UPTOWN SATURDAY NIGHT",40.8664723,-73.9264521,"Holy Trinity Church",false,"Saturday","7:00 PM","8:00 PM","C","null",10
"715 W 179TH ST New York NY ","WASHINGTON HEIGHTS(:I)",40.8492702,-73.9382266,"Holy Rood Church",true,"Tuesday","7:30 PM","8:30 PM","O","null",10
"178 BENNETT AVE New York NY ","WASHINGTON HEIGHTS (:II)",40.8560069,-73.9342762,"Cornerstone Center",false,"Thursday","7:30 PM","8:30 PM","C","null",10
"178 BENNETT AVE New York NY ","WHAT WE ARE LIKE NOW",40.8560069,-73.9342762,"The Corner Stone Center",false,"Sunday","6:00 PM","7:00 PM","C","null",10
"178 BENNETT AVE New York NY ","WOMEN''S NITE",40.8560069,-73.9342762,"Cornerstone Center",false,"Monday","7:30 PM","8:30 PM","BB","null",10
